date,open,high,low,close,volume
2019-02-13,529.35,549.35,528.25,544.8,3034355
2019-02-14,542.85,549.65,541.1,547.35,1743651
2019-02-15,546.0,547.35,537.45,545.55,1867644
2019-02-18,546.15,553.35,537.35,547.9,1903564
2019-02-19,547.35,549.65,541.35,544.3,1485171
2019-02-20,546.2,552.65,542.55,548.5,1495943
2019-02-21,550.0,555.15,545.35,550.85,1044953
2019-02-22,550.6,553.25,546.2,551.55,828622
2019-02-25,552.0,567.95,552.0,565.1,3685601
2019-02-26,561.5,571.85,558.35,570.05,2500705
2019-02-27,571.25,581.25,571.25,579.55,3139617
2019-02-28,584.65,587.75,574.8,585.05,2485884
2019-03-01,584.05,587.95,578.75,579.85,1659613
2019-03-05,581.85,585.65,577.05,583.65,1365302
2019-03-06,586.0,589.75,577.8,584.9,2096752
2019-03-07,584.65,584.65,578.15,581.35,1304920
2019-03-08,580.85,590.0,575.7,587.85,1780245
2019-03-11,592.95,599.65,591.75,597.8,2575062
2019-03-12,600.0,604.6,595.75,598.85,2202033
2019-03-13,600.0,609.95,594.65,607.45,1607325
2019-03-14,607.45,610.85,600.2,602.5,1367655
2019-03-15,602.65,618.95,601.6,615.65,2609765
2019-03-18,615.65,623.95,611.2,618.05,1280561
2019-03-19,619.35,623.35,612.25,620.85,1133020
2019-03-20,620.0,626.55,618.05,623.6,900335
2019-03-22,622.6,627.35,618.15,623.3,1339685
2019-03-25,620.0,621.15,603.85,608.45,2309109
2019-03-26,607.05,611.55,594.05,602.2,3647229
2019-03-27,602.25,607.95,596.35,601.25,2085332
2019-03-28,603.95,623.95,597.6,619.35,2452629
2019-03-29,620.05,641.95,617.35,639.25,2110469
2019-04-01,638.65,641.35,620.65,622.85,1436157
2019-04-02,626.65,626.65,610.35,618.05,1940263
2019-04-03,618.65,624.6,612.5,616.15,1614049
2019-04-04,613.75,623.55,600.65,621.0,2377767
2019-04-05,623.35,628.25,619.2,627.35,1054122
2019-04-08,625.35,633.95,622.45,631.2,1892458
2019-04-09,629.0,630.55,620.0,629.75,1300087
2019-04-10,625.35,630.35,615.6,617.3,1540216
2019-04-11,617.2,620.45,612.15,615.05,1434794
2019-04-12,614.95,619.85,607.35,617.2,1151008
2019-04-15,618.0,621.2,611.2,619.85,634532
2019-04-16,623.35,626.4,617.1,622.6,1108757
2019-04-18,623.35,625.95,617.4,622.7,915911
2019-04-22,620.75,628.25,615.3,624.85,981962
2019-04-23,624.85,630.0,619.8,628.5,1381405
2019-04-24,628.5,634.0,627.4,632.15,1554387
2019-04-25,633.65,649.25,630.65,643.4,3417287
2019-04-26,647.05,648.45,639.05,646.9,1254591
2019-04-30,646.9,650.15,639.75,646.1,1876948
2019-05-02,644.65,648.65,636.7,642.6,1081955
2019-05-03,640.8,649.35,639.35,646.9,1284695
2019-05-06,643.85,643.85,625.7,633.2,3209489
2019-05-07,633.4,636.7,622.7,634.1,2112971
2019-05-08,635.35,645.6,630.25,641.1,2384763
2019-05-09,641.05,641.05,628.55,632.6,1869690
2019-05-10,634.0,641.95,631.35,639.35,876783
2019-05-13,636.65,641.05,632.0,635.45,860014
2019-05-14,635.45,638.7,625.8,636.75,1159391
2019-05-15,636.65,651.95,636.6,646.35,2328984
2019-05-16,646.35,655.3,638.1,647.25,2322742
2019-05-17,647.25,661.95,638.9,647.1,4507521
2019-05-20,653.55,682.0,643.55,679.25,2757852
2019-05-21,678.65,695.75,664.55,666.55,2636501
